name,date,stars,comment
Maya DürstCH•1 review,6 days ago,0,"literally perfectfast shipping, fair prices, good sales and excellent quality!!August 13, 2025"
LBLondon BUS•1 review,6 days ago,0,"So many outfits to choose fromSo many outfits to choose from, fashion nova is my go to place for all my fashion needs. August 13, 2025"
SCSharon CampbellUS•2 reviews,6 days ago,0,"Love the products and theyre very…Love the products and theyre very reasonable with pricingAugust 13, 2025"
ATAlecia ThomasUS•2 reviews,6 days ago,0,"I love shopping from fashion NovaI love shopping from fashion Nova. It give great descriptions on each item and the quality.August 13, 2025"
JCJahzara CouncilUS•1 review,6 days ago,0,"FastFast, easy, awesome August 13, 2025"
KMKayla MasseyUS•1 review,6 days ago,0,"CuteAmazing spectacular August 13, 2025"
PTPorché TolbertUS•1 review,6 days ago,0,"Awesome!!Awesome!!! I love it!August 13, 2025"
BRBriUS•1 review,6 days ago,0,"No live customer service availableContacting customer service has been beyond frustrating. There is no number to call or live representatives to help, only email. July 31, 2025"
Nuella TakyiUS•1 review,6 days ago,0,"Easy to understand and navigateEasy to understand and navigate August 13, 2025"
MRMaRitta RossUS•3 reviews,6 days ago,0,"I can wear it well a woman of a certain age😉I haven’t had any issues with clothing quality prices payments and delivery thus far only 5star August 13, 2025"
ACAlyssa C Fashion NovaUS•1 review,6 days ago,0,"I really love the new feature that…I really love the new feature that offers extra items at 50% off after checkoutAugust 13, 2025"
FNFashion NovaUS•1 review,6 days ago,0,"I love fashion novaI love fashion nova August 13, 2025"
MFMarlo FullerUS•1 review,6 days ago,0,"Fast easy payment.Fast easy payment.. verify me and confirm.. secure shopping ..thank you August 13, 2025"
ALAlissonUS•1 review,6 days ago,0,"All very nice🥰August 13, 2025"
LHLashanna HarringtonMX•2 reviews,6 days ago,0,"Love It was very easy to understandLove It was very easy to understand August 13, 2025"
LOLoloUS•2 reviews,6 days ago,0,"Next day delivery service is amazingNext day delivery service is amazing August 13, 2025"
RBRebecca BiragoUS•1 review,6 days ago,0,"Fastest delivery service,Fastest delivery service,, and quality goods August 13, 2025"
FNFashion NovaUS•1 review,6 days ago,0,"Pleasing shopping experience Easy to find and checkout swiftly August 13, 2025"
LPLacie PhillipsUS•1 review,6 days ago,0,"Everything I wanted was in stockEverything I wanted was in stock August 13, 2025"
EGEdwin GomezUS•1 review,6 days ago,0,"Great clothingAugust 13, 2025"
MDMELISSA DAVISUS•1 review,6 days ago,0,"I still have one order I haven’t…I still have one order I haven’t received in 3 months & have not been reimbursed August 13, 2025"
MEMekaUS•1 review,6 days ago,0,"At checkoutAt checkout, I submitted my info 3 to 4 times. I hope I'm not being scammed 😒August 13, 2025"
JAJazUS•1 review,6 days ago,0,"Easy everytime Always easy access to what i’m looking for.August 13, 2025"
THTHEBIGGESTLEXXUS•1 review,6 days ago,0,"Fashionova has always been my go to for…Fashionova has always been my go to for an outfit or two! I overly loveee fashionova 🫶🏾🤎 August 13, 2025"
RRRushanna RogersUS•1 review,6 days ago,0,"The discounts on my dressesThe discounts on my dresses August 13, 2025"
VCValued CustomerUS•5 reviews,6 days ago,0,"Smooth Experience Easy purchase and the discount code worked fineAugust 13, 2025"
FNFashion NovaUS•1 review,6 days ago,0,"Good quality clothing on time delivery…Good quality clothing on time delivery good price August 13, 2025"
ABAshley BrownUS•1 review,6 days ago,0,"Loveeeeeee always my go to!August 13, 2025"
BEBedsheda EdmaUS•1 review,6 days ago,0,"Fashion nova is the bestFashion nova is the best August 13, 2025"
MOMrs Olivia DEBBIE WARRENGB•11 reviews,6 days ago,0,"Omg!! Literally 10 stars!!Omg!!! Literally 10 stars!!I need to become an ambassador because I'm flipping addicted. So pleased my items arrived a day early. Perfect fit and brilliant quality.Cardi Bvi love you. Fashion Nova I love you more??August 13, 2025Unprompted review"
KCKionna CaddleUS•1 review,6 days ago,0,"Was giving problems to select the new…Was giving problems to select the new address August 13, 2025"
TBTBrayUS•3 reviews,6 days ago,0,"Love themIm able to find what i need and get my order the next day.August 13, 2025"
JAJaeUS•1 review,6 days ago,0,"I love Fashion NovaI love Fashion Nova! Easy to navigate website. A plethora of cute things to choose from and they have a huge variety. August 13, 2025"
THTina HooksUS•5 reviews,6 days ago,0,"I love fashion nova! No issues Fast check out August 13, 2025"
SMShawnty MartinUS•2 reviews,6 days ago,0,"Tech issuesI loved my options and the price but the website lacksAugust 13, 2025"
FNFashion NovaUS•1 review,6 days ago,0,"I love shopping here !I love shopping here !! It has great deals and great items August 13, 2025"
SRShakita Randle LewisUS•1 review,6 days ago,0,"Shipping with no delayReceiving orders on time August 13, 2025"
KMKendra MazoneUS•1 review,6 days ago,0,"I love Fashion NovaI love Fashion Nova, especially when I need a quick outfit for an event, and I can get it with a quickness with FN.August 13, 2025"
ORoriUS•1 review,6 days ago,0,"fashion nova has great quality and amazing clothes i love it but shipping should be always be free August 13, 2025"
RERenUS•1 review,6 days ago,0,"Great saleGreat sale! I love BOGO jeans!August 13, 2025"
OKOshea Kingston- JackGY•1 review,6 days ago,0,"Extremely fast service and best quality…Extremely fast service and best quality clothing August 13, 2025"
FNFashion NovaUS•1 review,6 days ago,0,"NiceEasy to use.August 13, 2025"
MSMoremoney SwaeUS•1 review,6 days ago,0,"How do I become a model for you guysHow do I become a model for you guys August 13, 2025"
AGAnaiyah GordonUS•1 review,6 days ago,0,"I never got my refund to my original…I never got my refund to my original payment method. I’m not a fan of this credit system.August 13, 2025"
OAOmolola AwolesiUS•1 review,6 days ago,0,"Good experience so farAugust 13, 2025"
MBmegan  burnettUS•1 review,6 days ago,0,"Love shopping here!August 12, 2025"
MNMo NajaUS•1 review,6 days ago,0,"Very fast and easy checkout process Very fast and easy checkout process ! Shipping is always on time August 13, 2025"
FNFashion NovaUS•1 review,6 days ago,0,"Great clothing and pricing !!Great clothing and pricing !! August 13, 2025"
MLMiyah littleUS•1 review,6 days ago,0,"Reliable shipping; returns are gift card onlyI always receive my packages on time. Sometime the quality and sizes are questionable which requires me to often buy multiple sizes and when I return the items I can only get digital gift cards and I have to pay $5.99 to return the items to UPS. August 12, 2025"
BCBrandon CarsonUS•1 review,6 days ago,0,"Huge selection for menHuge selection for men August 13, 2025"
JMJonathan MitchellUS•1 review,6 days ago,0,"Loge this siteAugust 13, 2025"
AKAmina KaneUS•1 review,6 days ago,0,"Because yall clothes is cuete aBecause yall clothes August 13, 2025"
BHBrooke HughesUS•5 reviews,6 days ago,0,"Site easy to navigateSite easy to navigate August 12, 2025"
BJBrittney JohnsonUS•1 review,6 days ago,0,"The quality of the merchandise has gone down If only I could show pictures, a birthday dress came, and the hook in the back with the zipper was hanging on by a thread like a single thread. Of course there is no return on jewelry and my jewelry arrived. Broken my birthday earrings were bent just very disappointed.June 24, 2025"
JUJuliaUS•1 review,6 days ago,0,"LATEGreat for last minute shopping August 12, 2025"
KGK GUS•1 review,6 days ago,0,"Fraudulent prices and discounts Every time there is a sale, which is always, you guys raise the prices and pretend you're giving a discount. You're just robbing your customers. When things are added to the cart, its one price and when we're checking out the price increases. The discount codes don't even give a discount.  August 12, 2025"
CPCecilia ParraUS•1 review,6 days ago,0,"Missed Next Day Delivery I disliked making two different orders and only one of them will arrive the next day and the last one will take up to 7 days. August 12, 2025"
BEBelleUS•1 review,6 days ago,0,"Quality is always the bestTrue to size and faster shipping August 12, 2025"
TBTresvant BlytheUS•1 review,6 days ago,0,"Fashion nova is a very great siteFashion nova is a very great site. I love to shop here.August 12, 2025"
GGGina GarzaUS•1 review,6 days ago,0,"my orders have not been coming this is…my orders have not been coming this is my third time ordering the other two got stuck in transit August 6, 2025"
ASAaron SummerourUS•1 review,6 days ago,0,"Clothes The perfect app for all your clothing needs August 12, 2025"
ZRzyon robinsonUS•1 review,6 days ago,0,"EverythingAugust 11, 2025"
KBKeara BerissoUS•2 reviews,6 days ago,0,"decline offerthe confirmation page at the end of my purchase wasn't loading properly and I accidentally added an item to my order that I had to pay extra for. I don't think this is fair and once my dress arrives and I'm able to return it, I will no longer be using fashion novaAugust 12, 2025"
FNFashion NovaUS•1 review,6 days ago,0,"Greaattttt processsssAugust 2, 2025"
GCGwendolyn CharlesUS•2 reviews,6 days ago,0,"You put an xs in my bagYou put an xs in my bag, I need a 2x!August 12, 2025"
CMChloe MooreUS•1 review,6 days ago,0,"Great serviceGreat service August 12, 2025"
MWMiriam WatersUS•1 review,6 days ago,0,"A little more time is neededYou should give a little more time to people to add on additional suggestions of clothing at the end of the order. I wanted a little more time to think about the size of a jumpsuit I liked and I was disappointed that I was given so little time.August 12, 2025"
SLSherry LouisUS•2 reviews,6 days ago,0,"Shipping is never freeShipping is never free. They lie to get you to buy. You have to spend a lot to get free shipping July 8, 2025"
KCKennedy ColeUS•1 review,6 days ago,0,"I love the company the clothes are so…I love the company the clothes are so cute I will be shopping from here a lot. They ship fast and package nicely. I love fashion nova. August 12, 2025"
KIKim-MarieUS•1 review,6 days ago,0,"Fashion nova clothing Fashion nova always delivers.  Most of my jeans fit perfectly August 12, 2025"
FNFashion NovaUS•1 review,6 days ago,0,"Love you guys and the on time…Love you guys and the on time shipping!!!August 12, 2025"
CLConchita LeyvaUS•1 review,6 days ago,0,"Wonderful!August 12, 2025"
CKCatherine KnowlesBS•1 review,6 days ago,0,"Love the quality of clothes and great…Love the quality of clothes and great variety of fashion available August 12, 2025"
KBKevin BrownCA•1 review,6 days ago,0,"My shipping is late most of the time.August 12, 2025"
FMFideline MuhoziUS•1 review,6 days ago,0,"Fashion nova Quality Clothes 👌August 12, 2025"
JAJamiaUS•2 reviews,6 days ago,0,"I wish I wish that FN would restock on popular items  are ghettoing low in inventory. Shoppers won’t have to wait for items to restock. August 12, 2025"
IHIvy HansiUS•2 reviews,6 days ago,0,"Thank you Fashion NovaI have been always satisfied with everything order I have placed with fashionnova. Thank you August 12, 2025"
Kalethea PrenticeUS•3 reviews,6 days ago,0,"What made my experience great is…What made my experience great is everything was easy to order and what I wanted was available! I really like how they have ideas on how you can match up your outfit what accessories to go with what, That’s a plus! Then I like how if the original outfit isn’t available they give suggestions which sometimes are better options anyway August 12, 2025"
