name,stars,comment
کاربر 1424402,5,کتاب محشری بود. یک تلنگر به هممون که زندگی رو باید یاد بگیریم زندگی کنیم و از هرلحظه ان نهایت استفاده را ببریم. زندگی مجموعه ای از احتمالاته. هم غلط داره هم درست. فقط باید آنچه که بوده بپذیریم و نگاهمون با دید مثبت به آینده باشه درعین اینکه در حال زندگی میکنیم و لذت میبریم
کاربر ۶۷۴۸۲۵۰,1,کتاب بسیار جالب و آموزنده ای بود دیدگاهم نسبت به زندگی تغییر کرد در کل عالی بود پیشنهاد میکنم حتما بخونیدش
Kimya Moshrefi,5,خیلی خیلی کتاب خوبی بود❤
فاطیما,5,"سلام. دوستانی که تا حدودی به فلسفه علاقه دارند و از اتفاقاتی که در زندگیشان افتاده، احساس ناامیدی میکنند، حتماً این کتاب را با صدای موسیقی متن فیلم نوبت لیلی ساخته روح الله حجازی، بخوانند.
دیدن فیلم نوبت لیلی هم توصیه میکنم، اگر چه داستان ها متفاوت هست ولی اصل ماجرا یکیست..."
mel,4,هرچند به نظزم یه مقدار انگیزشی زرد بود ولی خوندنش خالی از لطف نبود و دوستش داشتم
mohebi,5,عاشقش شدم
Arezoo Mirsoleimani,5,عالی بود، بدترین روزای زندگیم این کتاب رو خوندم و تصمیم گرفتم دوباره حرکت کنم و یک فرصت دیگه به خودم بدم. فوق العاده بود❤❤
Fatima,5,وقتی انگیزه ای برای ادامه ی این زندگی نداشتی،به نسخه های دیگری از خودت در آینده فکر کن و به اون ها فرصت زیستن بده...
حسین شه رستمی,5,سلام این کتاب نشون میده ک زندگی که داریم میشه درستش کرد خیلی جالبه حتما بخونید
رستا,5,سلام این کتاب نسخه چاپیش را خواندم خیلی قشنگ بود و ادم رو ترغیب میکنه به خودندن ادامه اش و وقتی تموم شد آدم میگه اِ تموم شد کاش نمی شد
abolfazl rezaei,4,"وقتتون را بذارید و این کتابا بخونید تا از این به بعد ارزش وقت و زندگیتونا بیشتر بدونید
بفهمید که باید زندگی کنید."
fate.92,5,یک کتاب در مورد حسرتها و فرصت‌ها، من این کتاب رو توی یکی از سخت‌ترین برهه های زمانی زندگیم خوندم و حس مثبت و خوبی ازش گرفتم، امیدوارم برای شما هم اینطور باشه، چون در واقع خیلی از حسرتهامون واقعی نیستن
زهرا,4,"""لازم نیست زندگی رو درک کنی، فقط باید اونو زندگی کنی. تو برای اینکه خودت باشی نیازی به رضایت نامه امضا شده از بقیه نداری.""
کتاب دلچسبی بود، از خوندنش لذت بردم."
azinbano,3,به نظر من اوایل کتاب کشش نداره و خسته کننده است. ولی هرچه به پایان داستان نزدیک میشویم جذاب و گیراتر میشود ولی در کل موضوع خوبی داره بنابراین توصیه اش می کنم.
🦋🪐,5,کتابی بی نهایت موثر و عالی و عالی. باز کردن چشم و گوش برای آگاهی از معنای زندگی و اتفاقات.
لی لی,5,به نظرم خیلی خوبه و هرکسی این کتاب درک نمی‌کنه:))
zohreh planet,3,کتاب جالبی بود در مورد زندگی های موازی ، حسرت ها و انتخاب هایی که زندگی آدم رو میسازن . ارزش یک بار خوندن رو داره .
e.e.a,5,منکه خیلی دوسش داشتم؛اولین کتابی بود ک ب این سرعت تموم کردم و لذت بردم
کاربر ۴۳۳۳۳۶۸,4,کتاب قشنگ و تخیلی بود و برای همه بخصوص نوجونا مناسب‌تره.
Armin,5,"من کتاب کتابخانه نیمه شب رو از یه مترجم دیگه خوندم و البته نسخه چاپی.
در کل این کتاب فوق العادسسسسس،نه فقط یه کتاب فانتزی هست بلکه کلی هم بهت درس زندگی میده و انگیزتو بالا میبره.
این کتاب تونست اشکم رو در بیاره، منو بخندونه، منو وارد یه دنیای بی نظیر (البته کلیییی دنیای بی نظیر، اونایی که خوندن میدونن😅😁) بکنه، در کل بی نهایت پیشنهاد میکنم.
اگر هنوز در حال تصمیم گیری برای خریدن یا نخریدنی بزار بهت بگم که بی درنگ همین الان بخرش و مطالعه کن و نظرتو با منم به اشتراک بزار😍🫰🏻"
شیدا,5,عالی بود و خیلی روی دیدگاه‌های من به زندگی اثر مثبت گذاشت، خداراشکر میکنم که این کتاب در مسیر زندگی ام قرار گرفت، گیرایی داستان باعث شد تو یه هفته تمامش کنم.
yegool,5,این کتاب یکی از بهترین کتابایی هست که خوندم جذاب و آموزندست و داستان پردازیش خیلی عالیه با این کتاب به یه دنیای دیگه سفر میکنید و می‌بینید چقد خوب شد که بعضی اتفاقایی که آرزوشونو داشتیم اتفاق نیوفتادن و هیچوقت برای شروع دیر نیست اگه این کتابو نخونید ضرر کردید دوستاااااااان
هما,5,خیلی قشنگ بود :)
یک خوره کتاب :),5,"واقعا میشه گفت بهترین کتابی هست که خوندم.
خیلی زیبا بود.
داستان پردازی فوق العاده ای داشت.
اوایل داستان میخواستم دیگه به مطالعه کتاب ادامه ندهم؛ چون خسته کننده به نظر میرسید.
اما موقعی که نورا وارد کتابخانه نیمه شب شد به مخاطب شوک وارد میکنه.
چون بعد چند صفحه داستان روزمرگی تکراری و خسته کننده؛ ناگهان انگار وارد داستان جدیدی میشی.
مثل اینکه یک داستان جدید رو میخونی.
و داستان هایی که داخل کتاب نوشته شده بود از زندگی نورا بسیار قشنگ بود.
هر کدوم برای خودش یک کتاب مجزا بود.
و میشه گفت کتاب کتابخانه نیمه شب چند داستان در غالب یک داستانه.
و این خیلی جالبه.
اوایل که میدیدم توی طاقچه این کتاب رو پر مطالعه ترین کتاب بوده؛ ترغیب شدم که این کتاب رو مطالعه کنم.
اما هنوز هم تردید داشتم و نمیدونستم که داستانش به دلم میشینه یانه؟
نمیدونستم طی خوندنش کتاب رو نصفه رها میکنم یا نه؟
مردد بودم ؛ تا اینکه اومدم مطالعه کردم.
و دیدم نه ،داستانش از اونی که من فکر میکردم جالب تر و جذاب تره.
و اصلا دنیایی برای خودش.
به کسانی که مثل من اولش تردید دارند،مردد هستند توصیه میکنم حتما حتما مطالعه کنید.
چون اصلا این طور که شما فکر میکنید نیست.
و اینکه صفحات اول کتاب تکراری باشه،خسته کننده باشه اما شما کتاب رو رها نکنید چون اتفاق غیر منتظره ای قراره بیوفته :)"
